SrcAddr,DstAddr,Proto,Sport,Dport,State,sTos,dTos,SrcWin,DstWin,sHops,dHops,StartTime,LastTime,sTtl,dTtl,TcpRtt,SynAck,AckDat,SrcPkts,DstPkts,SrcBytes,DstBytes,SAppBytes,DAppBytes,Dur,TotPkts,TotBytes,TotAppByte,Rate,SrcRate,DstRate,Label

147.32.84.165,147.32.96.69,icmp,0xf0c8,0x0000,UNK,0,,,,1,,2011/08/18 15:54:46.961945,2011/08/18 15:54:46.961945,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x5391,0x0000,UNK,0,,,,1,,2011/08/18 15:54:50.981741,2011/08/18 15:54:50.981741,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.191,147.32.96.69,icmp,0xa41d,0x0000,ROB,0,,,,1,,2011/08/18 15:54:34.015191,2011/08/18 15:54:34.015191,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-2-ICMP

147.32.84.165,147.32.96.69,icmp,0x2e31,0x0000,UNK,0,,,,1,,2011/08/18 15:54:42.598151,2011/08/18 15:54:42.598151,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xee63,0x0000,UNK,0,,,,1,,2011/08/18 15:54:54.348122,2011/08/18 15:54:54.348122,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x09d9,0x0000,UNK,0,,,,1,,2011/08/18 15:53:21.260911,2011/08/18 15:54:51.679161,127,,0.000000,0.000000,0.000000,2,0,2132,0,0,0,90.418251,2,2132,0,0.011060,0.011060,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x17bb,0x0000,UNK,0,,,,1,,2011/08/18 15:54:52.902575,2011/08/18 15:54:52.902575,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x0008,0x00b9,ECO,0,,,,1,,2011/08/18 15:53:21.268927,2011/08/18 15:54:45.524564,127,,0.000000,0.000000,0.000000,11,0,11726,0,11352,0,84.255638,11,11726,11352,0.118686,0.118686,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.232,82.208.56.89,udp,123,123,CON,0,0,,,1,9,2011/08/18 15:53:21.269076,2011/08/18 15:53:21.270137,63,55,0.000000,0.000000,0.000000,1,1,90,90,48,48,0.001061,2,180,96,942.507019,0.000000,0.000000,flow=To-Normal-V52-UDP-NTP-server

147.32.84.165,147.32.96.69,icmp,0x1255,0x0000,UNK,0,,,,1,,2011/08/18 15:54:41.354169,2011/08/18 15:54:41.354169,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xb946,0x0000,UNK,0,,,,1,,2011/08/18 15:54:37.957324,2011/08/18 15:54:37.957324,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x6ac5,0x0000,UNK,0,,,,1,,2011/08/18 15:54:47.627969,2011/08/18 15:54:47.627969,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x4020,0x0000,MHR,0,,,,1,,2011/08/18 15:54:54.038588,2011/08/18 15:54:54.038588,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xf4c2,0x0000,UNK,0,,,,1,,2011/08/18 15:54:44.530007,2011/08/18 15:54:44.530007,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xe238,0x0000,UNK,0,,,,1,,2011/08/18 15:54:32.691658,2011/08/18 15:54:32.691658,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x21c5,0x0000,UNK,0,,,,1,,2011/08/18 15:54:53.318603,2011/08/18 15:54:53.318603,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x8a73,0x0000,UNK,0,,,,1,,2011/08/18 15:54:47.021419,2011/08/18 15:54:47.021419,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.191,147.32.96.69,icmp,0x5a84,0x0000,UNK,0,,,,1,,2011/08/18 15:54:32.023439,2011/08/18 15:54:32.023439,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-2-ICMP

147.32.84.165,147.32.96.69,icmp,0x4121,0x0000,WAY,0,,,,1,,2011/08/18 15:54:51.013234,2011/08/18 15:54:51.013234,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x8cc3,0x0000,UNK,0,,,,1,,2011/08/18 15:54:49.288773,2011/08/18 15:54:49.288773,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x0c03,0x0000,URHTOS,0,,,,1,,2011/08/18 15:54:49.472875,2011/08/18 15:54:49.472875,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x7a43,0x0000,UNK,0,,,,1,,2011/08/18 15:54:48.438666,2011/08/18 15:54:48.438666,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x0c88,0x0000,UNK,0,,,,1,,2011/08/18 15:54:52.008047,2011/08/18 15:54:52.008047,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xfb91,0x0000,UNK,0,,,,1,,2011/08/18 15:54:49.746809,2011/08/18 15:54:49.746809,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x2d6e,0x0000,UNK,0,,,,1,,2011/08/18 15:54:41.198665,2011/08/18 15:54:41.198665,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x023f,0x0000,UNK,0,,,,1,,2011/08/18 15:54:54.164975,2011/08/18 15:54:54.164975,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xccc5,0x0000,UNK,0,,,,1,,2011/08/18 15:54:51.353505,2011/08/18 15:54:51.353505,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xcd82,0x0000,UNK,0,,,,1,,2011/08/18 15:54:42.837880,2011/08/18 15:54:42.837880,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x64d5,0x0000,UNK,0,,,,1,,2011/08/18 15:54:55.145858,2011/08/18 15:54:55.145858,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x7294,0x0000,UNK,0,,,,1,,2011/08/18 15:54:50.766118,2011/08/18 15:54:50.766118,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x352f,0x0000,UNK,0,,,,1,,2011/08/18 15:54:53.259074,2011/08/18 15:54:53.259074,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xa075,0x0000,UNK,0,,,,1,,2011/08/18 15:54:55.478154,2011/08/18 15:54:55.478154,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xd7fd,0x0000,UNK,0,,,,1,,2011/08/18 15:54:49.429193,2011/08/18 15:54:49.429193,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x357d,0x0000,UNK,0,,,,1,,2011/08/18 15:53:21.355089,2011/08/18 15:54:51.882910,127,,0.000000,0.000000,0.000000,2,0,2132,0,0,0,90.527824,2,2132,0,0.011046,0.011046,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x8480,0x0000,UNK,0,,,,1,,2011/08/18 15:54:47.929783,2011/08/18 15:54:47.929783,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x7d1e,0x0000,TRC,0,,,,1,,2011/08/18 15:53:21.366496,2011/08/18 15:54:53.057282,127,,0.000000,0.000000,0.000000,2,0,2132,0,0,0,91.690788,2,2132,0,0.010906,0.010906,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x0008,0x001e,ECO,0,,,,1,,2011/08/18 15:53:21.370346,2011/08/18 15:54:53.652135,127,,0.000000,0.000000,0.000000,16,0,17056,0,16512,0,92.281792,16,17056,16512,0.162546,0.162546,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x3a6b,0x0000,UNK,0,,,,1,,2011/08/18 15:54:48.467117,2011/08/18 15:54:48.467117,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x5873,0x0000,UNK,0,,,,1,,2011/08/18 15:54:54.903235,2011/08/18 15:54:54.903235,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x52f1,0x0000,UNK,0,,,,1,,2011/08/18 15:54:55.350167,2011/08/18 15:54:55.350167,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xf773,0x0000,UNK,0,,,,1,,2011/08/18 15:54:52.810821,2011/08/18 15:54:52.810821,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x902b,0x0000,NNS,0,,,,1,,2011/08/18 15:54:41.287115,2011/08/18 15:54:41.287115,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x0e60,0x0000,UNK,0,,,,1,,2011/08/18 15:54:53.368053,2011/08/18 15:54:53.368053,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xe34f,0x0000,UNK,0,,,,1,,2011/08/18 15:54:54.856920,2011/08/18 15:54:54.856920,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x6b53,0x0000,UNK,0,,,,1,,2011/08/18 15:53:21.395702,2011/08/18 15:54:36.291094,127,,0.000000,0.000000,0.000000,2,0,2132,0,0,0,74.895393,2,2132,0,0.013352,0.013352,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x6c43,0x0000,UNK,0,,,,1,,2011/08/18 15:54:52.901804,2011/08/18 15:54:52.901804,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xabcd,0x0000,UNK,0,,,,1,,2011/08/18 15:54:48.724111,2011/08/18 15:54:48.724111,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xb124,0x0000,MRP,0,,,,1,,2011/08/18 15:54:53.737418,2011/08/18 15:54:53.737418,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xbe75,0x0000,UNK,0,,,,1,,2011/08/18 15:54:54.860906,2011/08/18 15:54:54.860906,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.164,147.32.96.69,icmp,0x0008,0x2311,TXD,0,,,,0,,2011/08/18 15:53:21.419892,2011/08/18 15:53:21.420429,1,,0.000000,0.000000,0.000000,1,0,78,0,44,0,0.000537,1,78,44,0.000000,0.000000,0.000000,flow=From-Normal-V52-Grill

147.32.84.165,147.32.96.69,icmp,0x587f,0x0000,UNK,0,,,,1,,2011/08/18 15:53:21.420778,2011/08/18 15:54:54.974335,127,,0.000000,0.000000,0.000000,2,0,2132,0,0,0,93.553558,2,2132,0,0.010689,0.010689,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x0008,0x0086,ECO,0,,,,1,,2011/08/18 15:53:21.421051,2011/08/18 15:54:55.397349,127,,0.000000,0.000000,0.000000,10,0,10660,0,10320,0,93.976295,10,10660,10320,0.095769,0.095769,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x80bf,0x0000,UNK,0,,,,1,,2011/08/18 15:54:51.141426,2011/08/18 15:54:51.141426,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xf77c,0x0000,UNK,0,,,,1,,2011/08/18 15:54:52.365099,2011/08/18 15:54:52.365099,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xed77,0x0000,UNK,0,,,,1,,2011/08/18 15:54:54.945473,2011/08/18 15:54:54.945473,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xedfa,0x0000,UNK,0,,,,1,,2011/08/18 15:54:49.605403,2011/08/18 15:54:49.605403,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x51fc,0x0000,UNK,0,,,,1,,2011/08/18 15:54:53.892044,2011/08/18 15:54:53.892044,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x8926,0x0000,DNP,0,,,,1,,2011/08/18 15:54:55.104520,2011/08/18 15:54:55.104520,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xe09c,0x0000,UNK,0,,,,1,,2011/08/18 15:54:53.775912,2011/08/18 15:54:53.775912,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x1b8f,0x0000,UNK,0,,,,1,,2011/08/18 15:54:47.913832,2011/08/18 15:54:47.913832,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x818c,0x0000,UNK,0,,,,1,,2011/08/18 15:54:53.763072,2011/08/18 15:54:53.763072,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x6efa,0x0000,UNK,0,,,,1,,2011/08/18 15:54:54.364838,2011/08/18 15:54:54.364838,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x0008,0x000c,ECO,0,,,,1,,2011/08/18 15:53:21.457584,2011/08/18 15:54:47.142449,127,,0.000000,0.000000,0.000000,18,0,19188,0,18576,0,85.684868,18,19188,18576,0.198401,0.198401,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xb6dc,0x0000,UNK,0,,,,1,,2011/08/18 15:54:52.526397,2011/08/18 15:54:52.526397,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x7606,0x0000,AHA,0,,,,1,,2011/08/18 15:54:47.601219,2011/08/18 15:54:47.601219,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x7469,0x0000,UNK,0,,,,1,,2011/08/18 15:54:46.359899,2011/08/18 15:54:46.359899,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x5716,0x0000,ROB,0,,,,1,,2011/08/18 15:54:55.343834,2011/08/18 15:54:55.343834,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x41bf,0x0000,UNK,0,,,,1,,2011/08/18 15:54:52.448201,2011/08/18 15:54:52.448201,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x1729,0x0000,NRS,0,,,,1,,2011/08/18 15:54:54.956817,2011/08/18 15:54:54.956817,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xe7f2,0x0000,UNK,0,,,,1,,2011/08/18 15:54:54.776684,2011/08/18 15:54:54.776684,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x2803,0x0000,UR,0,,,,1,,2011/08/18 15:54:55.128414,2011/08/18 15:54:55.128414,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x931a,0x0000,ROB,0,,,,1,,2011/08/18 15:54:51.933887,2011/08/18 15:54:51.933887,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xb65a,0x0000,UNK,0,,,,1,,2011/08/18 15:54:51.582028,2011/08/18 15:54:51.582028,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x7c41,0x0000,UNK,0,,,,1,,2011/08/18 15:54:44.634842,2011/08/18 15:54:44.634842,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xd9ee,0x0000,UNK,0,,,,1,,2011/08/18 15:54:50.319096,2011/08/18 15:54:50.319096,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x655f,0x0000,UNK,0,,,,1,,2011/08/18 15:54:53.076831,2011/08/18 15:54:53.076831,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xcec0,0x0000,UNK,0,,,,1,,2011/08/18 15:54:44.793178,2011/08/18 15:54:44.793178,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x0555,0x0000,UNK,0,,,,1,,2011/08/18 15:54:51.559848,2011/08/18 15:54:51.559848,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x7fcb,0x0000,UNK,0,,,,1,,2011/08/18 15:54:52.265719,2011/08/18 15:54:52.265719,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.191,147.32.96.69,icmp,0x8fa0,0x0000,UNK,0,,,,1,,2011/08/18 15:54:21.145183,2011/08/18 15:54:21.145183,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-2-ICMP

147.32.84.165,147.32.96.69,icmp,0x9979,0x0000,UNK,0,,,,1,,2011/08/18 15:54:42.614709,2011/08/18 15:54:42.614709,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xcf75,0x0000,UNK,0,,,,1,,2011/08/18 15:54:52.908439,2011/08/18 15:54:52.908439,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x4d97,0x0000,UNK,0,,,,1,,2011/08/18 15:54:51.955241,2011/08/18 15:54:51.955241,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xd583,0x0000,UNK,0,,,,1,,2011/08/18 15:54:55.401731,2011/08/18 15:54:55.401731,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xdf54,0x0000,UNK,0,,,,1,,2011/08/18 15:53:21.536764,2011/08/18 15:54:47.058301,127,,0.000000,0.000000,0.000000,2,0,2132,0,0,0,85.521538,2,2132,0,0.011693,0.011693,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x529c,0x0000,UNK,0,,,,1,,2011/08/18 15:54:52.397316,2011/08/18 15:54:52.397316,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.164,147.32.96.69,icmp,0x0008,0x2311,TXD,0,,,,0,,2011/08/18 15:53:21.545235,2011/08/18 15:53:21.546064,2,,0.000000,0.000000,0.000000,1,0,78,0,44,0,0.000829,1,78,44,0.000000,0.000000,0.000000,flow=From-Normal-V52-Grill

147.32.84.165,147.32.96.69,icmp,0xb46a,0x0000,UNK,0,,,,1,,2011/08/18 15:54:51.102653,2011/08/18 15:54:51.102653,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0xbaa8,0x0000,UNK,0,,,,1,,2011/08/18 15:54:48.214444,2011/08/18 15:54:48.214444,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP

147.32.84.165,147.32.96.69,icmp,0x758a,0x0000,UNK,0,,,,1,,2011/08/18 15:54:45.155546,2011/08/18 15:54:45.155546,127,,0.000000,0.000000,0.000000,1,0,1066,0,0,0,0.000000,1,1066,0,0.000000,0.000000,0.000000,flow=From-Botnet-V52-1-ICMP
