SrcAddr,DstAddr,Proto,Sport,Dport,State,sTos,dTos,SrcWin,DstWin,sHops,dHops,StartTime,LastTime,sTtl,dTtl,TcpRtt,SynAck,AckDat,SrcPkts,DstPkts,SrcBytes,DstBytes,SAppBytes,DAppBytes,Dur,TotPkts,TotBytes,TotAppByte,Rate,SrcRate,DstRate,Label
74.125.232.214,147.32.84.59,tcp,443,46922,FIN,0,0,505,501,10,2,2011/08/18 15:39:38.640158,2011/08/18 15:39:52.263015,54,62,0.000000,0.000000,0.000000,6,8,1128,555,732,27,13.622857,14,1683,759,0.954279,0.367036,0.513862,flow=Background-Established-cmpgw-CVUT
147.32.87.1,224.0.0.13,pim,,,INT,0,,,,0,,2011/08/18 15:39:38.641155,2011/08/18 15:55:39.310613,1,,0.000000,0.000000,0.000000,49,0,3664,0,1998,0,960.669434,49,3664,1998,0.049965,0.049965,0.000000,flow=Background
78.128.207.176,239.255.255.253,udp,427,427,INT,0,,,,4,,2011/08/18 15:39:38.672950,2011/08/18 15:54:45.072473,252,,0.000000,0.000000,0.000000,5,0,490,0,280,0,906.399536,5,490,280,0.004413,0.004413,0.000000,flow=Background-UDP-Attempt
147.32.87.7,78.128.207.176,udp,427,427,INT,0,,,,0,,2011/08/18 15:39:38.673158,2011/08/18 15:54:45.072714,128,,0.000000,0.000000,0.000000,5,0,550,0,340,0,906.399536,5,550,340,0.004413,0.004413,0.000000,flow=Background-UDP-Attempt
147.32.86.116,77.44.174.152,tcp,443,45707,RST,0,,258,,1,,2011/08/18 15:39:38.678721,2011/08/18 15:40:47.563229,127,,0.000000,0.000000,0.000000,5,0,561,0,237,0,68.884506,5,561,237,0.058068,0.058068,0.000000,flow=Background
91.44.80.177,147.32.84.229,udp,57325,13363,CON,0,0,,,15,1,2011/08/18 15:39:38.682095,2011/08/18 15:39:38.682966,113,127,0.000000,0.000000,0.000000,1,1,77,60,35,18,0.000871,2,137,53,1148.105591,0.000000,0.000000,flow=Background-UDP-Established
128.250.118.201,147.32.84.229,icmp,0x0303,0x8c25,URP,0,,,,23,,2011/08/18 15:39:38.687468,2011/08/18 15:39:38.687468,105,,0.000000,0.000000,0.000000,1,0,104,0,42,0,0.000000,1,104,42,0.000000,0.000000,0.000000,flow=Background
147.32.85.30,91.196.169.146,tcp,52452,80,RST,0,,21733,,1,,2011/08/18 15:39:38.689302,2011/08/18 15:39:38.689302,127,,0.000000,0.000000,0.000000,1,0,60,0,0,0,0.000000,1,60,0,0.000000,0.000000,0.000000,flow=Background
147.32.85.30,91.196.169.146,tcp,52453,80,RST,0,,58708,,1,,2011/08/18 15:39:38.689317,2011/08/18 15:39:38.689317,127,,0.000000,0.000000,0.000000,1,0,60,0,0,0,0.000000,1,60,0,0.000000,0.000000,0.000000,flow=Background
147.32.85.30,91.196.169.146,tcp,52451,80,RST,0,,21733,,1,,2011/08/18 15:39:38.689380,2011/08/18 15:39:38.689380,127,,0.000000,0.000000,0.000000,1,0,60,0,0,0,0.000000,1,60,0,0.000000,0.000000,0.000000,flow=Background
147.32.85.30,91.196.169.146,tcp,52449,80,RST,0,,58708,,1,,2011/08/18 15:39:38.689390,2011/08/18 15:39:38.689390,127,,0.000000,0.000000,0.000000,1,0,60,0,0,0,0.000000,1,60,0,0.000000,0.000000,0.000000,flow=Background
147.32.85.30,84.38.228.172,tcp,52473,80,FIN,0,0,16425,0,1,11,2011/08/18 15:39:38.689394,2011/08/18 15:39:38.707189,127,53,0.000000,0.000000,0.000000,2,1,120,60,0,0,0.017795,3,180,0,112.391121,56.195560,0.000000,flow=Background
147.32.85.30,91.196.169.146,tcp,52450,80,RST,0,,1328,,1,,2011/08/18 15:39:38.689476,2011/08/18 15:39:38.689476,127,,0.000000,0.000000,0.000000,1,0,60,0,0,0,0.000000,1,60,0,0.000000,0.000000,0.000000,flow=Background
147.32.85.30,91.196.169.146,tcp,52448,80,FIN,0,0,16425,0,1,9,2011/08/18 15:39:38.689556,2011/08/18 15:39:38.706276,127,55,0.000000,0.000000,0.000000,2,1,120,60,0,0,0.016720,3,180,0,119.617218,59.808609,0.000000,flow=Background
147.32.85.30,209.85.148.99,tcp,52431,80,RST,0,,1328,,1,,2011/08/18 15:39:38.689563,2011/08/18 15:39:38.689563,127,,0.000000,0.000000,0.000000,1,0,60,0,0,0,0.000000,1,60,0,0.000000,0.000000,0.000000,flow=Background
84.3.75.104,147.32.84.229,udp,8043,13363,CON,0,0,,,20,1,2011/08/18 15:39:38.692832,2011/08/18 15:39:38.693513,108,127,0.000000,0.000000,0.000000,1,1,72,60,30,18,0.000681,2,132,48,1468.428711,0.000000,0.000000,flow=Background-UDP-Established
121.150.209.234,147.32.84.59,icmp,0x0303,0x0ccc,URP,0,,,,25,,2011/08/18 15:39:38.703005,2011/08/18 15:39:38.703005,39,,0.000000,0.000000,0.000000,1,0,173,0,111,0,0.000000,1,173,111,0.000000,0.000000,0.000000,flow=Background-Attempt-cmpgw-CVUT
147.32.84.59,187.78.51.179,udp,22602,6112,CON,0,0,,,2,22,2011/08/18 15:39:38.715740,2011/08/18 15:39:38.941424,126,106,0.000000,0.000000,0.000000,1,1,145,329,103,287,0.225684,2,474,390,4.430974,0.000000,0.000000,flow=Background-Established-cmpgw-CVUT
94.30.93.125,147.32.84.111,tcp,51372,5938,CON,0,0,32756,511,12,1,2011/08/18 15:39:38.725811,2011/08/18 15:55:28.288613,116,127,0.000000,0.000000,0.000000,37,20,2282,1263,158,159,949.562805,57,3545,317,0.058975,0.037912,0.020014,flow=Background
147.32.86.116,77.78.58.117,udp,19083,27748,CON,0,0,,,1,11,2011/08/18 15:39:38.729837,2011/08/18 15:39:38.807102,127,117,0.000000,0.000000,0.000000,1,1,74,60,32,18,0.077265,2,134,50,12.942471,0.000000,0.000000,flow=Background-UDP-Established
147.32.84.111,46.165.192.230,tcp,49961,5938,CON,0,0,32690,256,1,13,2011/08/18 15:39:38.731398,2011/08/18 15:55:04.980182,127,115,0.000000,0.000000,0.000000,148,91,13718,10559,5364,5523,926.248779,239,24277,10887,0.256950,0.158705,0.097168,flow=Background
27.50.18.11,147.32.84.111,tcp,3368,5938,CON,0,0,32587,508,17,1,2011/08/18 15:39:38.745599,2011/08/18 15:55:27.204534,111,127,0.000000,0.000000,0.000000,37,20,2282,1263,158,159,948.458923,57,3545,317,0.059043,0.037956,0.020044,flow=Background
132.74.150.68,147.32.84.229,tcp,49180,13363,CON,0,0,254,65535,13,1,2011/08/18 15:39:38.755588,2011/08/18 15:55:38.178829,115,127,0.000000,0.000000,0.000000,50,55,7364,4433,4502,1312,959.423218,105,11797,5814,0.108398,0.051072,0.056301,flow=Background
200.127.215.67,147.32.84.111,tcp,49513,5938,CON,0,0,32666,510,29,1,2011/08/18 15:39:38.758845,2011/08/18 15:55:16.487753,99,127,0.000000,0.000000,0.000000,37,20,2282,1263,158,159,937.728882,57,3545,317,0.059719,0.038391,0.020275,flow=Background
205.188.11.45,147.32.86.75,tcp,5190,49172,CON,0,0,16384,65060,23,1,2011/08/18 15:39:38.765684,2011/08/18 15:55:23.157446,105,127,0.000000,0.000000,0.000000,50,48,8012,3999,5168,1287,944.391785,98,12011,6455,0.102712,0.051897,0.049779,flow=Background
94.140.84.15,147.32.84.229,udp,39091,13363,CON,0,0,,,13,1,2011/08/18 15:39:38.765688,2011/08/18 15:55:20.766547,115,127,0.000000,0.000000,0.000000,17,18,2785,3274,2064,2518,942.000854,35,6059,4582,0.036093,0.016985,0.018047,flow=Background-UDP-Established
147.32.84.25,74.125.232.215,tcp,49482,80,FIN,0,0,501,887,1,10,2011/08/18 15:39:38.802295,2011/08/18 15:44:12.341120,63,54,0.000000,0.000000,0.000000,32,26,10549,7479,8437,5763,273.538818,58,18028,14200,0.208380,0.113329,0.091397,flow=Background
212.51.122.137,147.32.84.229,udp,43948,13363,CON,0,0,,,26,1,2011/08/18 15:39:38.806324,2011/08/18 15:39:38.925343,38,127,0.000000,0.000000,0.000000,1,1,182,72,140,30,0.119019,2,254,170,8.402020,0.000000,0.000000,flow=Background-UDP-Established
147.32.84.229,80.156.199.166,tcp,443,56232,CON,0,0,64414,1002,1,15,2011/08/18 15:39:38.807089,2011/08/18 15:55:41.627628,127,49,0.000000,0.000000,0.000000,151,204,17186,21262,7220,7798,962.820557,355,38448,15018,0.367670,0.155799,0.210856,flow=Background
111.252.4.101,147.32.86.116,udp,22211,19083,CON,0,0,,,24,1,2011/08/18 15:39:38.826069,2011/08/18 15:39:38.831843,104,127,0.000000,0.000000,0.000000,1,3,60,2927,17,2801,0.005774,4,2987,2818,519.570496,0.000000,16666.667969,flow=Background-UDP-Established
88.22.48.197,147.32.84.229,udp,15426,13363,CON,0,0,,,17,1,2011/08/18 15:39:38.830464,2011/08/18 15:39:38.831325,111,127,0.000000,0.000000,0.000000,1,1,74,60,32,18,0.000861,2,134,50,1161.440186,0.000000,0.000000,flow=Background-UDP-Established
83.165.63.150,147.32.84.111,tcp,53630,5938,CON,0,0,32666,510,16,1,2011/08/18 15:39:38.830845,2011/08/18 15:55:32.600611,112,127,0.000000,0.000000,0.000000,41,24,2522,1527,178,159,953.769775,65,4049,337,0.067102,0.041939,0.024124,flow=Background
147.32.84.59,96.18.237.121,udp,22602,51413,CON,0,0,,,2,22,2011/08/18 15:39:38.839901,2011/08/18 15:39:39.047375,126,42,0.000000,0.000000,0.000000,1,1,145,310,103,268,0.207474,2,455,371,4.819881,0.000000,0.000000,flow=Background-Established-cmpgw-CVUT
95.132.137.106,147.32.86.116,udp,21842,19083,CON,0,0,,,14,1,2011/08/18 15:39:38.855652,2011/08/18 15:39:38.856715,114,127,0.000000,0.000000,0.000000,1,1,74,490,32,448,0.001063,2,564,480,940.733826,0.000000,0.000000,flow=Background-UDP-Established
217.57.70.42,147.32.84.229,tcp,35976,443,CON,0,0,8384,64497,18,1,2011/08/18 15:39:38.857900,2011/08/18 15:54:59.397152,46,127,0.000000,0.000000,0.000000,68,47,9697,3651,5209,549,920.539246,115,13348,5758,0.123840,0.072783,0.049974,flow=Background
147.32.84.229,149.5.45.252,udp,13363,43036,CON,0,0,,,1,17,2011/08/18 15:39:38.860591,2011/08/18 15:55:10.200150,127,47,0.000000,0.000000,0.000000,2,2,251,125,167,41,931.339539,4,376,208,0.003221,0.001074,0.001074,flow=Background-UDP-Established
147.32.80.13,147.32.84.227,tcp,80,1673,CON,0,0,65535,65029,1,1,2011/08/18 15:39:38.869720,2011/08/18 15:54:45.333938,63,127,0.000000,0.000000,0.000000,26,13,4771,3601,3289,2899,906.464233,39,8372,6188,0.041921,0.027580,0.013240,flow=From-Background-CVUT-Proxy
147.32.80.13,147.32.84.138,udp,514,2990,INT,0,,,,1,,2011/08/18 15:39:38.869935,2011/08/18 15:55:45.882643,63,,0.000000,0.000000,0.000000,3617,0,3185239,0,3033325,0,967.012695,3617,3185239,3033325,3.739351,3.739351,0.000000,flow=From-Background-CVUT-Proxy
147.32.84.138,147.32.80.13,icmp,0x0303,0xae0b,URP,0,,,,1,,2011/08/18 15:39:38.870121,2011/08/18 15:55:45.882643,63,,0.000000,0.000000,0.000000,839,0,467837,0,704346,0,967.012512,839,467837,704346,0.866587,0.866587,0.000000,flow=To-Background-CVUT-Proxy
147.32.84.59,74.125.232.215,tcp,37578,443,CON,0,0,1890,1002,2,10,2011/08/18 15:39:38.882966,2011/08/18 15:55:32.080041,62,54,0.000000,0.000000,0.000000,228,245,33284,101818,18236,85648,953.197083,473,135102,103884,0.495176,0.238146,0.255983,flow=Background-Established-cmpgw-CVUT
147.32.86.77,88.86.102.50,tcp,52326,5222,CON,0,0,1002,104,1,9,2011/08/18 15:39:38.892355,2011/08/18 15:55:13.895384,63,55,0.000000,0.000000,0.000000,37,37,3848,2516,1406,74,935.003052,74,6364,1480,0.078075,0.038503,0.038503,flow=Background
41.241.0.115,147.32.84.229,udp,49062,13363,CON,0,0,,,21,1,2011/08/18 15:39:38.897634,2011/08/18 15:49:46.345105,107,127,0.000000,0.000000,0.000000,2,2,358,147,274,63,607.447449,4,505,337,0.004939,0.001646,0.001649,flow=Background-UDP-Established
147.32.84.229,41.132.246.39,tcp,13363,49230,CON,0,0,65510,256,1,22,2011/08/18 15:39:38.898305,2011/08/18 15:54:36.012949,127,106,0.000000,0.000000,0.000000,28,31,2157,5544,555,3759,897.114624,59,7701,4314,0.064652,0.030099,0.033457,flow=Background
213.192.7.130,147.32.84.229,tcp,60512,13363,CON,0,0,64694,65105,12,1,2011/08/18 15:39:38.906176,2011/08/18 15:55:38.904138,116,127,0.000000,0.000000,0.000000,36,29,4847,2221,2775,575,959.997986,65,7068,3350,0.066667,0.036458,0.029177,flow=Background
147.32.84.229,99.226.234.199,udp,13363,57576,CON,0,0,,,1,19,2011/08/18 15:39:38.912585,2011/08/18 15:39:39.051944,127,109,0.000000,0.000000,0.000000,1,1,77,60,35,18,0.139359,2,137,53,7.175712,0.000000,0.000000,flow=Background-UDP-Established
112.206.66.54,147.32.84.229,udp,8500,13363,CON,0,0,,,22,1,2011/08/18 15:39:38.918606,2011/08/18 15:39:38.919293,106,127,0.000000,0.000000,0.000000,1,1,179,62,137,20,0.000687,2,241,157,1455.604126,0.000000,0.000000,flow=Background-UDP-Established
111.242.132.65,147.32.84.229,udp,9492,13363,CON,0,0,,,24,1,2011/08/18 15:39:38.928775,2011/08/18 15:39:38.929109,104,127,0.000000,0.000000,0.000000,1,1,105,60,63,11,0.000334,2,165,74,2994.011963,0.000000,0.000000,flow=Background-UDP-Established
147.32.84.59,117.206.45.76,udp,22602,50368,INT,0,,,,2,,2011/08/18 15:39:38.942917,2011/08/18 15:39:38.942917,126,,0.000000,0.000000,0.000000,1,0,145,0,103,0,0.000000,1,145,103,0.000000,0.000000,0.000000,flow=Background-Attempt-cmpgw-CVUT
128.46.94.241,147.32.84.229,udp,8603,13363,CON,0,0,,,14,1,2011/08/18 15:39:38.948476,2011/08/18 15:39:38.949173,114,127,0.000000,0.000000,0.000000,1,1,178,62,136,20,0.000697,2,240,156,1434.720215,0.000000,0.000000,flow=Background-UDP-Established
211.31.57.158,147.32.84.59,udp,31806,19175,INT,0,,,,14,,2011/08/18 15:39:38.956577,2011/08/18 15:39:38.956685,114,,0.000000,0.000000,0.000000,1,0,145,0,103,0,0.000108,1,145,103,0.000000,0.000000,0.000000,flow=Background-Attempt-cmpgw-CVUT
147.32.84.59,211.31.57.158,icmp,0x0303,0xe74a,URP,0,,,,1,,2011/08/18 15:39:38.956685,2011/08/18 15:39:38.956685,63,,0.000000,0.000000,0.000000,1,0,173,0,111,0,0.000000,1,173,111,0.000000,0.000000,0.000000,flow=Background-Attempt-cmpgw-CVUT
220.242.175.190,147.32.84.111,tcp,20474,5938,CON,0,0,32644,510,28,1,2011/08/18 15:39:38.956787,2011/08/18 15:55:05.780626,100,127,0.000000,0.000000,0.000000,38,27,2427,1741,249,237,926.823853,65,4168,486,0.069053,0.039921,0.028080,flow=Background
66.220.151.85,147.32.84.59,tcp,443,58760,CON,0,0,16,219,14,2,2011/08/18 15:39:38.957735,2011/08/18 15:55:35.207971,242,62,0.000000,0.000000,0.000000,53,53,4452,4740,954,1242,956.250244,106,9192,2196,0.109804,0.054379,0.054388,flow=Background-Established-cmpgw-CVUT
74.125.232.214,147.32.86.110,tcp,443,36201,FIN,0,0,150,131,9,1,2011/08/18 15:39:38.958503,2011/08/18 15:39:38.967126,55,63,0.000000,0.000000,0.000000,3,5,282,357,84,27,0.008623,8,639,111,811.782410,235.682297,471.198029,flow=Background
147.32.84.118,178.237.25.51,tcp,1903,80,FIN,0,0,17520,8064,2,18,2011/08/18 15:39:38.959488,2011/08/18 15:39:57.648200,126,46,0.072851,0.072381,0.000470,8,10,1570,5976,1100,5410,18.688711,18,7546,6510,0.909640,0.376011,0.483447,flow=Background-TCP-Established
147.32.86.20,147.32.80.9,udp,55482,53,CON,0,0,,,1,1,2011/08/18 15:39:38.962654,2011/08/18 15:39:38.963106,127,63,0.000000,0.000000,0.000000,1,1,85,229,43,187,0.000452,2,314,230,2212.389404,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.86.110,74.125.232.216,tcp,46281,443,FIN,0,0,189,239,1,9,2011/08/18 15:39:38.963368,2011/08/18 15:43:45.842065,63,55,0.000000,0.000000,0.000000,15,12,3045,1687,2055,895,246.878693,27,4732,2950,0.105315,0.056708,0.044558,flow=Background
147.32.86.20,87.98.230.229,tcp,1326,80,FIN,0,0,65535,5840,1,11,2011/08/18 15:39:38.963376,2011/08/18 15:39:39.117264,127,53,0.016726,0.016600,0.000126,22,40,1451,52919,141,50727,0.153888,62,54370,50868,396.392181,152.635132,284.074341,flow=Background-TCP-Established
82.230.44.58,147.32.84.231,udp,58869,161,CON,0,0,,,20,1,2011/08/18 15:39:38.967218,2011/08/18 15:49:39.006182,108,63,0.000000,0.000000,0.000000,2,2,240,246,156,162,600.038940,4,486,318,0.005000,0.001667,0.001667,flow=Background-UDP-Established
87.110.231.87,147.32.86.116,udp,59111,19083,CON,0,0,,,13,1,2011/08/18 15:39:38.970109,2011/08/18 15:39:38.971568,115,127,0.000000,0.000000,0.000000,1,1,74,61,32,19,0.001459,2,135,51,685.400940,0.000000,0.000000,flow=Background-UDP-Established
74.125.232.213,147.32.85.5,tcp,443,52316,CON,0,0,1002,1757,9,1,2011/08/18 15:39:38.970847,2011/08/18 15:55:30.470454,55,63,0.000000,0.000000,0.000000,97,94,22866,16517,16452,10313,951.499634,191,39383,26765,0.199685,0.100897,0.097740,flow=Background-google-webmail
213.146.189.236,147.32.87.238,tcp,43854,80,FIN,0,0,6144,16936,17,1,2011/08/18 15:39:38.974674,2011/08/18 15:41:36.548121,47,127,0.090550,0.050429,0.040121,65,57,4882,4063,584,289,117.573448,122,8945,873,1.029144,0.544341,0.476671,flow=Background-TCP-Established
94.75.23.104,147.32.86.116,udp,10002,19083,CON,0,0,,,15,1,2011/08/18 15:39:38.988304,2011/08/18 15:39:38.990847,113,127,0.000000,0.000000,0.000000,1,1,473,60,431,17,0.002543,2,533,448,393.236328,0.000000,0.000000,flow=Background-UDP-Established
93.150.173.86,147.32.86.213,udp,42589,12002,INT,0,,,,25,,2011/08/18 15:39:38.990194,2011/08/18 15:49:17.511028,103,,0.000000,0.000000,0.000000,12,0,900,0,396,0,578.520813,12,900,396,0.019014,0.019014,0.000000,flow=Background-UDP-Attempt
85.71.106.209,147.32.84.229,tcp,1482,443,CON,0,0,64192,65535,10,1,2011/08/18 15:39:38.994275,2011/08/18 15:54:39.212914,118,127,0.000000,0.000000,0.000000,39,36,3766,2933,1516,893,900.218628,75,6699,2409,0.082202,0.042212,0.038887,flow=Background
147.32.87.249,147.32.87.3,tcp,3329,524,FIN,,0,,,,1,2011/08/18 15:39:38.995320,2011/08/18 15:39:38.995735,,127,0.000000,0.000000,0.000000,0,4,0,244,0,0,0.000415,4,244,0,7228.916016,0.000000,7228.916016,flow=Background-TCP-Established
147.32.87.1,147.32.87.3,icmp,0x0105,0x9320,RED,0,,,,1,,2011/08/18 15:39:38.995735,2011/08/18 15:53:02.059952,255,,0.000000,0.000000,0.000000,10,0,700,0,364,0,803.064209,10,700,364,0.011207,0.011207,0.000000,flow=Background
110.55.81.14,147.32.87.238,udp,4818,39371,CON,0,0,,,25,1,2011/08/18 15:39:39.014994,2011/08/18 15:41:38.043541,103,127,0.000000,0.000000,0.000000,7,7,448,444,154,149,119.028549,14,892,303,0.109217,0.050424,0.050412,flow=Background-UDP-Established
201.53.92.54,147.32.84.229,udp,28338,13363,CON,0,0,,,13,1,2011/08/18 15:39:39.017104,2011/08/18 15:39:39.018019,115,127,0.000000,0.000000,0.000000,1,1,78,504,36,462,0.000915,2,582,498,1092.896240,0.000000,0.000000,flow=Background-UDP-Established
111.101.34.213,147.32.85.118,udp,58712,19498,CON,0,0,,,22,1,2011/08/18 15:39:39.023532,2011/08/18 15:39:40.627286,106,127,0.000000,0.000000,0.000000,5,5,300,340,90,130,1.603754,10,640,220,5.611833,2.494702,2.495036,flow=Background-UDP-Established
69.55.206.184,147.32.86.116,udp,44315,19083,CON,0,0,,,21,1,2011/08/18 15:39:39.024009,2011/08/18 15:39:39.026386,107,127,0.000000,0.000000,0.000000,1,1,457,60,415,17,0.002377,2,517,432,420.698364,0.000000,0.000000,flow=Background-UDP-Established
147.32.84.138,147.32.80.9,udp,46344,53,CON,0,0,,,1,1,2011/08/18 15:39:39.032956,2011/08/18 15:39:39.033159,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000203,2,214,130,4926.108398,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,46434,53,CON,0,0,,,1,1,2011/08/18 15:39:39.033025,2011/08/18 15:39:39.033229,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000204,2,214,130,4901.960938,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
178.162.32.115,147.32.84.68,udp,11043,51454,CON,0,0,,,12,1,2011/08/18 15:39:39.035627,2011/08/18 15:55:43.071055,52,127,0.000000,0.000000,0.000000,83,82,6200,16538,2234,12539,964.035400,165,22738,14773,0.170118,0.085101,0.084022,flow=Background-UDP-Established
147.32.84.59,74.125.232.214,tcp,54349,443,CON,0,0,853,1002,2,10,2011/08/18 15:39:39.038870,2011/08/18 15:55:42.885982,62,54,0.000000,0.000000,0.000000,359,305,151305,206301,127611,185991,963.847107,664,357606,313602,0.687868,0.371428,0.315405,flow=Background-Established-cmpgw-CVUT
147.32.84.138,147.32.80.9,udp,39233,53,CON,0,0,,,1,1,2011/08/18 15:39:39.040945,2011/08/18 15:39:39.041119,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000174,2,214,130,5747.126465,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,51144,53,CON,0,0,,,1,1,2011/08/18 15:39:39.041106,2011/08/18 15:39:39.041232,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000126,2,214,130,7936.507812,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,49536,53,CON,0,0,,,1,1,2011/08/18 15:39:39.047893,2011/08/18 15:39:39.048169,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000276,2,214,130,3623.188232,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,39154,53,CON,0,0,,,1,1,2011/08/18 15:39:39.047902,2011/08/18 15:39:39.048173,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000271,2,214,130,3690.036865,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.59,121.29.1.11,udp,22602,4041,CON,0,0,,,2,21,2011/08/18 15:39:39.048429,2011/08/18 15:39:39.823144,126,43,0.000000,0.000000,0.000000,1,1,145,340,103,298,0.774715,2,485,401,1.290797,0.000000,0.000000,flow=Background-Established-cmpgw-CVUT
147.32.84.138,147.32.80.9,udp,50948,53,CON,0,0,,,1,1,2011/08/18 15:39:39.052781,2011/08/18 15:39:39.053006,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000225,2,214,130,4444.444336,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,45899,53,CON,0,0,,,1,1,2011/08/18 15:39:39.052793,2011/08/18 15:39:39.053013,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000220,2,214,130,4545.454590,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,51446,53,CON,0,0,,,1,1,2011/08/18 15:39:39.057676,2011/08/18 15:39:39.057973,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000297,2,214,130,3367.003418,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,55709,53,CON,0,0,,,1,1,2011/08/18 15:39:39.057783,2011/08/18 15:39:39.058023,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000240,2,214,130,4166.666992,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
71.58.173.129,147.32.84.229,udp,65017,13363,CON,0,0,,,21,1,2011/08/18 15:39:39.059829,2011/08/18 15:50:50.718201,107,127,0.000000,0.000000,0.000000,2,2,150,120,66,36,671.658386,4,270,102,0.004467,0.001489,0.001489,flow=Background-UDP-Established
147.32.84.138,147.32.80.9,udp,51980,53,CON,0,0,,,1,1,2011/08/18 15:39:39.062678,2011/08/18 15:39:39.062848,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000170,2,214,130,5882.353027,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,51791,53,CON,0,0,,,1,1,2011/08/18 15:39:39.062687,2011/08/18 15:39:39.062856,63,63,0.000000,0.000000,0.000000,1,1,81,133,39,91,0.000169,2,214,130,5917.159668,0.000000,0.000000,flow=To-Background-UDP-CVUT-DNS-Server
193.13.88.43,147.32.86.116,udp,35032,19083,CON,0,0,,,20,1,2011/08/18 15:39:39.068718,2011/08/18 15:39:39.069776,108,127,0.000000,0.000000,0.000000,1,1,78,61,36,19,0.001058,2,139,55,945.179565,0.000000,0.000000,flow=Background-UDP-Established
147.32.85.124,205.188.11.94,tcp,61168,5190,CON,0,0,17680,16384,2,23,2011/08/18 15:39:39.083040,2011/08/18 15:55:39.736207,126,105,0.000000,0.000000,0.000000,65,79,4950,20342,1314,15818,960.653137,144,25292,17132,0.148857,0.066629,0.081205,flow=Background
147.32.84.229,77.41.58.126,udp,13363,24262,CON,0,0,,,1,16,2011/08/18 15:39:39.111701,2011/08/18 15:55:17.213020,127,112,0.000000,0.000000,0.000000,16,17,2868,3089,2196,2375,938.101318,33,5957,4571,0.034111,0.015991,0.017057,flow=Background-UDP-Established
147.32.84.229,139.191.88.44,tcp,13363,1140,CON,0,0,64207,64608,1,15,2011/08/18 15:39:39.111710,2011/08/18 15:53:53.978348,127,113,0.000000,0.000000,0.000000,103,111,9446,9441,3556,3051,854.866638,214,18887,6607,0.249162,0.119345,0.128704,flow=Background
199.47.216.144,147.32.84.59,tcp,80,49739,CON,0,0,356,16425,14,2,2011/08/18 15:39:39.123942,2011/08/18 15:54:47.324660,50,126,0.000000,0.000000,0.000000,26,13,3809,4043,2327,3341,908.200745,39,7852,5668,0.041841,0.027527,0.013216,flow=Background-Established-cmpgw-CVUT
147.162.106.91,147.32.84.229,udp,41852,13363,CON,0,0,,,17,1,2011/08/18 15:39:39.148609,2011/08/18 15:50:33.413300,47,127,0.000000,0.000000,0.000000,3,3,558,216,432,90,654.264709,6,774,522,0.007642,0.003058,0.003058,flow=Background-UDP-Established
99.253.151.68,147.32.84.229,udp,31103,443,CON,0,0,,,19,1,2011/08/18 15:39:39.148918,2011/08/18 15:39:39.149800,109,127,0.000000,0.000000,0.000000,1,1,60,68,18,26,0.000882,2,128,44,1133.786865,0.000000,0.000000,flow=Background-UDP-Established
147.32.84.229,147.162.106.26,tcp,13363,33937,CON,0,0,64386,1002,1,18,2011/08/18 15:39:39.149810,2011/08/18 15:55:27.687777,127,46,0.000000,0.000000,0.000000,69,73,6196,5899,1642,1081,948.537964,142,12095,2723,0.148650,0.071689,0.075929,flow=Background
147.32.84.59,74.125.39.125,tcp,57252,5222,CON,0,0,611,1002,2,15,2011/08/18 15:39:39.162461,2011/08/18 15:55:39.588369,62,49,0.000000,0.000000,0.000000,150,124,28562,28836,18662,20652,960.425903,274,57398,39314,0.284249,0.155140,0.128070,flow=Background-Established-cmpgw-CVUT
